date,tempo,loudness,key,mode,count
1988-01-09,120.478,-6.709,2.5,1.0,2
1969-10-25,198.54149999999998,-13.252,6.5,1.0,2
1991-03-23,110.874,-8.243,1.5,0.5,2
1984-04-21,145.226,-13.408000000000001,4.5,0.5,2
1969-11-08,142.976,-13.287500000000001,6.5,1.0,2
1969-11-15,142.976,-13.287500000000001,6.5,1.0,2
2008-10-25,112.66,-3.6835000000000004,6.0,1.0,2
2008-11-01,112.66,-3.6835000000000004,6.0,1.0,2
1987-12-12,106.211,-9.2605,4.0,0.5,2
1969-11-22,142.976,-13.287500000000001,6.5,1.0,2
1969-11-29,142.976,-13.287500000000001,6.5,1.0,2
1969-12-06,142.976,-13.287500000000001,6.5,1.0,2
1969-12-13,142.976,-13.287500000000001,6.5,1.0,2
1959-03-02,106.7205,-13.099499999999999,10.5,1.0,2
2010-01-30,113.9985,-5.303,6.0,1.0,2
1975-04-26,144.4235,-11.861,5.5,1.0,2
1959-03-16,145.251,-12.357,5.5,1.0,2
1968-11-30,104.145,-12.697500000000002,7.5,1.0,2
1987-12-05,106.211,-9.2605,4.0,0.5,2
1968-12-07,104.145,-12.697500000000002,7.5,1.0,2
1968-12-21,104.145,-12.697500000000002,7.5,1.0,2
2010-05-01,101.52000000000001,-5.6865000000000006,6.5,1.0,2
1985-04-06,128.1115,-8.858,1.5,1.0,2
2010-04-24,101.52000000000001,-5.6865000000000006,6.5,1.0,2
2007-12-15,145.21050000000002,-6.5584999999999996,9.0,0.5,2
1981-03-14,181.3025,-10.405000000000001,4.5,1.0,2
1965-10-02,121.905,-10.446,8.0,0.5,2
1965-10-09,121.905,-10.446,8.0,0.5,2
1988-08-20,107.24,-6.037,8.0,0.5,2
1988-08-13,107.24,-6.037,8.0,0.5,2
2007-12-22,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2007-12-29,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-01-05,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-01-12,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-01-19,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-01-26,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-02-02,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-02-09,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-02-16,145.21050000000002,-6.5584999999999996,9.0,0.5,2
2008-02-23,145.21050000000002,-6.5584999999999996,9.0,0.5,2
1969-02-01,104.145,-12.697500000000002,7.5,1.0,2
1969-01-25,104.145,-12.697500000000002,7.5,1.0,2
1969-01-18,104.145,-12.697500000000002,7.5,1.0,2
1969-01-11,104.145,-12.697500000000002,7.5,1.0,2
1969-01-04,104.145,-12.697500000000002,7.5,1.0,2
1968-12-28,104.145,-12.697500000000002,7.5,1.0,2
1968-12-14,104.145,-12.697500000000002,7.5,1.0,2
1983-09-24,99.78649999999999,-8.8055,7.0,1.0,2
1987-11-28,106.211,-9.2605,4.0,0.5,2
1975-05-03,144.4235,-11.861,5.5,1.0,2
2009-10-24,150.0095,-4.852,1.5,1.0,2
1986-08-02,123.4605,-3.968,5.0,0.0,2
1986-07-26,123.4605,-3.968,5.0,0.0,2
1971-06-26,169.6045,-8.843499999999999,9.0,0.5,2
1971-06-19,169.6045,-8.843499999999999,9.0,0.5,2
1986-06-28,105.20949999999999,-4.575,2.5,0.5,2
1971-06-12,169.6045,-8.843499999999999,9.0,0.5,2
1986-04-26,108.539,-8.401,0.0,1.0,2
1986-04-19,108.539,-8.401,0.0,1.0,2
1986-04-12,108.539,-8.401,0.0,1.0,2
1986-04-05,108.539,-8.401,0.0,1.0,2
1986-03-29,108.539,-8.401,0.0,1.0,2
1986-03-22,108.539,-8.401,0.0,1.0,2
1986-03-15,108.539,-8.401,0.0,1.0,2
1967-07-22,122.3645,-14.936,0.0,1.0,2
1967-07-29,122.3645,-14.936,0.0,1.0,2
1967-08-05,122.3645,-14.936,0.0,1.0,2
1982-01-30,113.1995,-8.769,8.0,0.5,2
1985-03-02,128.1115,-8.858,1.5,1.0,2
1985-03-09,128.1115,-8.858,1.5,1.0,2
1985-03-16,128.1115,-8.858,1.5,1.0,2
1985-03-23,128.1115,-8.858,1.5,1.0,2
2009-09-19,127.2595,-7.3745,2.5,1.0,2
2009-09-26,127.2595,-7.3745,2.5,1.0,2
1985-04-13,128.1115,-8.858,1.5,1.0,2
1967-12-09,120.381,-9.518,1.0,1.0,2
1987-11-21,106.211,-9.2605,4.0,0.5,2
1967-12-16,120.381,-9.518,1.0,1.0,2
1967-12-30,120.381,-9.518,1.0,1.0,2
2010-01-02,113.9985,-5.303,6.0,1.0,2
1975-05-10,144.4235,-11.861,5.5,1.0,2
1965-10-16,121.905,-10.446,8.0,0.5,2
1965-10-23,121.905,-10.446,8.0,0.5,2
1975-05-17,144.4235,-11.861,5.5,1.0,2
1965-10-30,121.905,-10.446,8.0,0.5,2
1965-11-06,121.905,-10.446,8.0,0.5,2
1981-04-25,189.8,-10.0875,0.0,0.5,2
1959-04-27,182.435,-9.8955,4.5,1.0,2
1981-05-02,189.8,-10.0875,0.0,0.5,2
1981-05-09,189.8,-10.0875,0.0,0.5,2
1981-05-16,189.8,-10.0875,0.0,0.5,2
1981-05-23,189.8,-10.0875,0.0,0.5,2
1981-05-30,189.8,-10.0875,0.0,0.5,2
1981-06-06,189.8,-10.0875,0.0,0.5,2
1981-06-13,189.8,-10.0875,0.0,0.5,2
1986-11-08,120.584,-8.059,6.5,0.0,2
1986-11-01,120.584,-8.059,6.5,0.0,2
2008-11-08,112.66,-3.6835000000000004,6.0,1.0,2
2009-11-21,150.0095,-4.852,1.5,1.0,2
2008-12-27,149.981,-5.0665,11.0,0.5,2
2009-11-14,150.0095,-4.852,1.5,1.0,2
2009-11-07,150.0095,-4.852,1.5,1.0,2
2009-10-31,150.0095,-4.852,1.5,1.0,2
1968-01-06,120.381,-9.518,1.0,1.0,2
1967-12-23,120.381,-9.518,1.0,1.0,2
1983-09-17,99.78649999999999,-8.8055,7.0,1.0,2
2007-12-08,145.21050000000002,-6.5584999999999996,9.0,0.5,2
1988-11-19,145.01549999999997,-3.29,6.5,1.0,2
1990-09-29,152.498,-6.4165,7.0,0.5,2
1990-09-22,152.498,-6.4165,7.0,0.5,2
1990-09-15,152.498,-6.4165,7.0,0.5,2
1990-09-08,152.498,-6.4165,7.0,0.5,2
1969-09-13,118.447,-7.932,8.0,0.5,2
1969-09-06,118.447,-7.932,8.0,0.5,2
1969-08-30,118.447,-7.932,8.0,0.5,2
1969-08-23,118.447,-7.932,8.0,0.5,2
1964-01-25,103.3415,-9.5715,6.5,1.0,2
1964-02-01,103.3415,-9.5715,6.5,1.0,2
1964-02-08,103.3415,-9.5715,6.5,1.0,2
1964-02-15,103.3415,-9.5715,6.5,1.0,2
1990-10-06,152.498,-6.4165,7.0,0.5,2
1964-02-22,103.3415,-9.5715,6.5,1.0,2
1990-05-26,116.173,-7.649,6.0,1.0,2
1990-05-19,116.173,-7.649,6.0,1.0,2
1990-05-12,116.173,-7.649,6.0,1.0,2
1990-05-05,116.173,-7.649,6.0,1.0,2
1990-04-28,116.173,-7.649,6.0,1.0,2
1990-04-21,116.173,-7.649,6.0,1.0,2
1990-04-14,116.173,-7.649,6.0,1.0,2
1990-04-07,116.173,-7.649,6.0,1.0,2
1990-03-31,116.173,-7.649,6.0,1.0,2
2007-08-25,128.25400000000002,-7.1835,2.5,0.5,2
1969-08-16,118.447,-7.932,8.0,0.5,2
1990-03-10,138.288,-8.568,6.0,0.5,2
1964-02-29,103.3415,-9.5715,6.5,1.0,2
1990-10-13,152.498,-6.4165,7.0,0.5,2
1990-10-20,152.498,-6.4165,7.0,0.5,2
1990-10-27,152.498,-6.4165,7.0,0.5,2
1991-03-09,110.874,-8.243,1.5,0.5,2
2007-01-20,116.977,-5.197,10.0,0.5,2
2007-01-27,116.977,-5.197,10.0,0.5,2
2010-06-19,101.52000000000001,-5.6865000000000006,6.5,1.0,2
2010-06-12,101.52000000000001,-5.6865000000000006,6.5,1.0,2
1983-04-02,112.173,-7.114000000000001,9.0,1.0,2
1969-10-18,198.54149999999998,-13.252,6.5,1.0,2
1998-07-25,123.0165,-9.108,1.0,1.0,2
2007-07-14,128.25400000000002,-7.1835,2.5,0.5,2
1975-03-01,155.1295,-11.763,10.0,1.0,2
1975-03-08,155.1295,-11.763,10.0,1.0,2
1969-09-20,118.447,-7.932,8.0,0.5,2
1983-05-14,124.845,-11.2945,7.0,0.5,2
1983-05-21,124.845,-11.2945,7.0,0.5,2
1983-05-28,124.845,-11.2945,7.0,0.5,2
2007-07-21,128.25400000000002,-7.1835,2.5,0.5,2
2007-07-28,128.25400000000002,-7.1835,2.5,0.5,2
2007-08-04,128.25400000000002,-7.1835,2.5,0.5,2
1983-06-04,124.845,-11.2945,7.0,0.5,2
1972-05-20,145.817,-10.38,0.0,1.0,2
2007-08-11,128.25400000000002,-7.1835,2.5,0.5,2
2007-08-18,128.25400000000002,-7.1835,2.5,0.5,2
1990-12-01,152.498,-6.4165,7.0,0.5,2
1990-11-24,152.498,-6.4165,7.0,0.5,2
1990-11-17,152.498,-6.4165,7.0,0.5,2
1990-11-10,152.498,-6.4165,7.0,0.5,2
1990-11-03,152.498,-6.4165,7.0,0.5,2
1981-01-24,149.6575,-10.642,4.5,1.0,2
1990-02-03,120.4445,-7.007,6.0,0.5,2
1964-03-07,103.3415,-9.5715,6.5,1.0,2
1990-01-20,120.4445,-7.007,6.0,0.5,2
1980-12-13,149.6575,-10.642,4.5,1.0,2
1990-01-27,120.4445,-7.007,6.0,0.5,2
1969-07-26,118.447,-7.932,8.0,0.5,2
1965-01-02,119.23249999999999,-8.983,3.0,1.0,2
1965-01-09,119.23249999999999,-8.983,3.0,1.0,2
1980-12-20,149.6575,-10.642,4.5,1.0,2
1980-12-27,149.6575,-10.642,4.5,1.0,2
1981-01-03,149.6575,-10.642,4.5,1.0,2
1965-02-06,122.5285,-10.081499999999998,4.5,1.0,2
1965-02-13,122.5285,-10.081499999999998,4.5,1.0,2
1965-02-20,122.5285,-10.081499999999998,4.5,1.0,2
1980-12-06,149.6575,-10.642,4.5,1.0,2
1965-02-27,122.5285,-10.081499999999998,4.5,1.0,2
1965-03-13,116.87950000000001,-9.459499999999998,6.5,1.0,2
1981-01-10,149.6575,-10.642,4.5,1.0,2
1981-01-17,149.6575,-10.642,4.5,1.0,2
1983-08-27,99.78649999999999,-8.8055,7.0,1.0,2
1983-09-03,99.78649999999999,-8.8055,7.0,1.0,2
1983-09-10,99.78649999999999,-8.8055,7.0,1.0,2
1965-04-24,95.51599999999999,-11.1495,5.0,0.5,2
1965-05-01,95.51599999999999,-11.1495,5.0,0.5,2
1965-05-08,95.51599999999999,-11.1495,5.0,0.5,2
1988-12-03,145.01549999999997,-3.29,6.5,1.0,2
1988-11-26,145.01549999999997,-3.29,6.5,1.0,2
1965-03-06,116.87950000000001,-9.459499999999998,6.5,1.0,2
1980-11-29,149.6575,-10.642,4.5,1.0,2
1964-12-26,119.23249999999999,-8.983,3.0,1.0,2
1964-10-31,86.613,-10.436499999999999,7.0,1.0,2
1990-01-13,120.4445,-7.007,6.0,0.5,2
1990-01-06,120.4445,-7.007,6.0,0.5,2
1989-12-30,120.4445,-7.007,6.0,0.5,2
1989-12-23,120.4445,-7.007,6.0,0.5,2
1989-12-16,120.4445,-7.007,6.0,0.5,2
1989-12-09,120.4445,-7.007,6.0,0.5,2
1989-12-02,120.4445,-7.007,6.0,0.5,2
1989-11-25,120.4445,-7.007,6.0,0.5,2
1972-03-04,161.92849999999999,-15.9665,9.0,1.0,2
1972-02-26,161.92849999999999,-15.9665,9.0,1.0,2
1980-11-22,149.6575,-10.642,4.5,1.0,2
1964-08-29,78.5445,-13.0915,7.0,1.0,2
1969-08-09,118.447,-7.932,8.0,0.5,2
1964-08-22,78.5445,-13.0915,7.0,1.0,2
1972-02-12,161.92849999999999,-15.9665,9.0,1.0,2
1964-10-24,86.613,-10.436499999999999,7.0,1.0,2
1964-10-17,86.613,-10.436499999999999,7.0,1.0,2
1972-02-19,161.92849999999999,-15.9665,9.0,1.0,2
1964-10-10,78.5445,-13.0915,7.0,1.0,2
1985-03-30,128.1115,-8.858,1.5,1.0,2
1969-08-02,118.447,-7.932,8.0,0.5,2
1964-10-03,78.5445,-13.0915,7.0,1.0,2
1964-09-26,78.5445,-13.0915,7.0,1.0,2
1962-04-14,133.43,-13.979666666666667,4.333333333333333,1.0,3
1959-05-04,153.606,-12.218666666666666,6.333333333333333,1.0,3
1962-04-21,133.42999999999998,-13.979666666666667,4.333333333333333,1.0,3
1959-05-18,153.606,-12.218666666666666,6.333333333333333,1.0,3
1975-03-29,158.758,-11.117666666666667,7.333333333333333,1.0,3
1975-03-22,158.758,-11.117666666666667,7.333333333333333,1.0,3
1975-04-19,158.758,-11.117666666666667,7.333333333333333,1.0,3
1975-04-12,158.758,-11.117666666666667,7.333333333333333,1.0,3
1975-03-15,158.758,-11.117666666666667,7.333333333333333,1.0,3
1975-04-05,158.758,-11.117666666666667,7.333333333333333,1.0,3
1959-05-11,153.606,-12.218666666666666,6.333333333333333,1.0,3
2002-02-02,93.12966666666667,-6.887666666666667,2.3333333333333335,0.6666666666666666,3
1959-06-01,153.606,-12.218666666666666,6.333333333333333,1.0,3
1959-07-13,115.61866666666667,-12.334999999999999,9.666666666666666,1.0,3
1959-07-06,153.606,-12.218666666666666,6.333333333333333,1.0,3
1959-06-29,153.606,-12.218666666666666,6.333333333333333,1.0,3
1959-06-22,153.606,-12.218666666666666,6.333333333333333,1.0,3
1959-06-15,153.606,-12.218666666666666,6.333333333333333,1.0,3
1959-06-08,153.606,-12.218666666666666,6.333333333333333,1.0,3
1961-02-13,81.84433333333334,-10.769,6.0,1.0,3
1961-02-20,81.84433333333334,-10.769,6.0,1.0,3
1961-02-27,81.84433333333334,-10.769,6.0,1.0,3
2008-03-01,140.13733333333334,-6.224999999999999,9.666666666666666,0.3333333333333333,3
2008-03-08,140.13733333333334,-6.224999999999999,9.666666666666666,0.3333333333333333,3
2008-03-22,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
2008-03-29,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
2008-04-05,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
2008-04-12,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
2008-04-19,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
2008-04-26,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
1959-07-20,115.61866666666667,-12.334999999999999,9.666666666666666,1.0,3
1959-09-14,134.335,-8.888666666666667,7.0,1.0,3
1959-09-07,134.335,-8.888666666666667,7.0,1.0,3
1959-08-31,134.335,-8.888666666666667,7.0,1.0,3
2007-04-14,137.75633333333334,-4.757666666666666,7.666666666666667,0.3333333333333333,3
2007-04-21,137.75633333333334,-4.757666666666666,7.666666666666667,0.3333333333333333,3
2007-04-28,137.75633333333334,-4.757666666666666,7.666666666666667,0.3333333333333333,3
2007-01-06,121.33966666666667,-5.957000000000001,10.333333333333334,0.6666666666666666,3
2006-12-16,109.029,-6.675999999999999,7.0,1.0,3
2006-12-09,109.029,-6.675999999999999,7.0,1.0,3
2006-12-02,109.029,-6.675999999999999,7.0,1.0,3
2006-11-25,109.029,-6.675999999999999,7.0,1.0,3
2008-05-03,129.365,-5.151666666666666,7.333333333333333,0.3333333333333333,3
2006-03-11,117.96300000000001,-4.979,7.333333333333333,0.6666666666666666,3
2006-02-25,117.96300000000001,-4.979,7.333333333333333,0.6666666666666666,3
2006-02-04,105.22166666666665,-5.557333333333333,7.666666666666667,1.0,3
2006-01-28,105.22166666666665,-5.557333333333333,7.666666666666667,1.0,3
2003-11-22,132.57966666666667,-5.278333333333333,5.333333333333333,0.3333333333333333,3
2003-11-15,132.57966666666667,-5.278333333333333,5.333333333333333,0.3333333333333333,3
1959-07-27,115.61866666666667,-12.334999999999999,9.666666666666666,1.0,3
1959-08-17,134.335,-8.888666666666667,7.0,1.0,3
1959-08-24,134.335,-8.888666666666667,7.0,1.0,3
2006-03-04,117.96300000000001,-4.979,7.333333333333333,0.6666666666666666,3
1959-05-25,153.606,-12.218666666666666,6.333333333333333,1.0,3
2008-08-16,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-08-30,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2001-03-24,128.84933333333333,-5.620333333333334,7.0,0.6666666666666666,3
2001-02-24,93.89766666666667,-5.254666666666666,8.333333333333334,0.3333333333333333,3
2008-11-15,124.43299999999999,-3.8023333333333333,7.666666666666667,0.6666666666666666,3
2009-01-03,128.82033333333334,-7.152,8.333333333333334,0.6666666666666666,3
2009-01-24,128.82033333333334,-7.152,8.333333333333334,0.6666666666666666,3
2001-02-17,93.89766666666667,-5.254666666666666,8.333333333333334,0.3333333333333333,3
2009-03-21,124.79866666666665,-7.789666666666666,7.666666666666667,1.0,3
2009-03-28,124.79866666666665,-7.789666666666666,7.666666666666667,1.0,3
2009-04-04,124.79866666666665,-7.789666666666666,7.666666666666667,1.0,3
2009-04-11,124.79866666666665,-7.789666666666666,7.666666666666667,1.0,3
2009-04-18,124.79866666666665,-7.789666666666666,7.666666666666667,1.0,3
2009-04-25,124.79866666666665,-7.789666666666666,7.666666666666667,1.0,3
2009-07-18,109.48,-7.191,8.0,0.6666666666666666,3
2009-07-25,109.48,-7.191,8.0,0.6666666666666666,3
2009-08-15,109.48,-7.191,8.0,0.6666666666666666,3
2009-08-22,109.48,-7.191,8.0,0.6666666666666666,3
2009-08-29,109.48,-7.191,8.0,0.6666666666666666,3
2001-04-07,129.11566666666667,-5.29,5.666666666666667,0.6666666666666666,3
2001-04-14,129.11566666666667,-5.29,5.666666666666667,0.6666666666666666,3
2001-04-21,129.11566666666667,-5.29,5.666666666666667,0.6666666666666666,3
2001-10-27,94.223,-6.468333333333334,5.333333333333333,1.0,3
2008-09-06,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-09-13,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
1973-02-24,153.079,-9.747,5.0,1.0,3
2008-09-20,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-09-27,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-10-04,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-10-11,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-10-18,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2008-08-23,131.09666666666666,-4.107,5.333333333333333,0.6666666666666666,3
2002-01-26,93.12966666666667,-6.887666666666667,2.3333333333333335,0.6666666666666666,3
2002-01-12,93.12966666666667,-6.887666666666667,2.3333333333333335,0.6666666666666666,3
2001-12-15,94.223,-6.468333333333334,5.333333333333333,1.0,3
2001-12-08,94.223,-6.468333333333334,5.333333333333333,1.0,3
2001-12-01,94.223,-6.468333333333334,5.333333333333333,1.0,3
2001-11-24,94.223,-6.468333333333334,5.333333333333333,1.0,3
2001-11-17,94.223,-6.468333333333334,5.333333333333333,1.0,3
2001-11-10,94.223,-6.468333333333334,5.333333333333333,1.0,3
2001-11-03,94.223,-6.468333333333334,5.333333333333333,1.0,3
2002-01-19,93.12966666666667,-6.887666666666667,2.3333333333333335,0.6666666666666666,3
2007-05-05,137.75633333333334,-4.757666666666666,7.666666666666667,0.3333333333333333,3
1995-02-25,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1962-06-16,111.91866666666665,-12.906666666666666,4.333333333333333,1.0,3
1994-12-10,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1994-12-03,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1994-11-26,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1987-12-19,108.59366666666666,-8.757,3.0,0.6666666666666666,3
1994-11-12,94.92166666666667,-6.618333333333333,8.666666666666666,0.6666666666666666,3
1994-11-05,94.92166666666667,-6.618333333333333,8.666666666666666,0.6666666666666666,3
1994-10-29,94.92166666666667,-6.618333333333333,8.666666666666666,0.6666666666666666,3
1987-12-26,108.59366666666666,-8.757,3.0,0.6666666666666666,3
1994-12-17,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1988-01-02,108.59366666666666,-8.757,3.0,0.6666666666666666,3
1994-05-21,163.25233333333333,-6.171666666666667,5.0,0.3333333333333333,3
1962-12-22,116.80933333333333,-9.781,2.6666666666666665,1.0,3
1988-06-18,95.90233333333333,-6.263000000000001,5.666666666666667,0.6666666666666666,3
1988-07-23,115.26633333333332,-5.639,7.0,0.6666666666666666,3
1988-07-30,115.26633333333332,-5.639,7.0,0.6666666666666666,3
1988-08-06,115.26633333333332,-5.639,7.0,0.6666666666666666,3
1981-03-07,171.44033333333334,-10.577333333333334,3.0,1.0,3
1981-02-28,171.44033333333334,-10.577333333333334,3.0,1.0,3
1988-01-30,105.68400000000001,-6.393666666666667,2.3333333333333335,1.0,3
1994-12-24,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1994-12-31,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-01-07,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-03-04,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1972-07-08,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1986-08-16,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-08-23,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-08-30,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-09-06,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-09-13,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-09-20,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-09-27,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-10-04,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-10-11,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-10-18,121.03866666666666,-6.565666666666666,6.0,0.0,3
1986-10-25,121.03866666666666,-6.565666666666666,6.0,0.0,3
1995-02-18,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-02-11,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-02-04,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-01-28,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-01-21,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1995-01-14,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1981-02-21,171.44033333333334,-10.577333333333334,3.0,1.0,3
1981-02-14,171.44033333333334,-10.577333333333334,3.0,1.0,3
1981-02-07,171.44033333333334,-10.577333333333334,3.0,1.0,3
1981-01-31,171.44033333333334,-10.577333333333334,3.0,1.0,3
1963-02-23,95.996,-8.664333333333333,4.0,1.0,3
1963-03-23,105.13666666666666,-9.556666666666667,3.6666666666666665,1.0,3
1972-07-01,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1972-06-24,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1972-06-17,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1972-06-10,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1991-05-18,115.69733333333333,-8.151333333333334,1.3333333333333333,0.6666666666666666,3
1991-05-25,115.69733333333333,-8.151333333333334,1.3333333333333333,0.6666666666666666,3
1991-06-15,115.865,-7.696333333333333,4.333333333333333,0.6666666666666666,3
1991-06-22,115.865,-7.696333333333333,4.333333333333333,0.6666666666666666,3
1991-06-29,115.865,-7.696333333333333,4.333333333333333,0.6666666666666666,3
1991-07-06,115.865,-7.696333333333333,4.333333333333333,0.6666666666666666,3
1991-07-13,115.865,-7.696333333333333,4.333333333333333,0.6666666666666666,3
1991-07-20,115.865,-7.696333333333333,4.333333333333333,0.6666666666666666,3
1963-05-18,125.01566666666668,-9.374,7.666666666666667,1.0,3
1963-05-11,125.01566666666668,-9.374,7.666666666666667,1.0,3
1972-05-27,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1972-06-03,166.39266666666666,-9.907333333333334,1.3333333333333333,0.6666666666666666,3
1962-06-09,111.91866666666665,-12.906666666666666,4.333333333333333,1.0,3
1963-02-16,95.996,-8.664333333333333,4.0,1.0,3
1995-03-11,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1963-02-09,95.996,-8.664333333333333,4.0,1.0,3
1993-02-27,124.01333333333334,-8.548,7.333333333333333,1.0,3
1965-04-17,103.58133333333335,-10.559333333333333,5.333333333333333,0.6666666666666666,3
1965-04-10,103.58133333333335,-10.559333333333333,5.333333333333333,0.6666666666666666,3
1965-04-03,103.58133333333335,-10.559333333333333,5.333333333333333,0.6666666666666666,3
1990-03-17,115.81733333333334,-7.318666666666666,5.666666666666667,0.6666666666666666,3
1990-03-24,115.81733333333334,-7.318666666666666,5.666666666666667,0.6666666666666666,3
1972-05-06,137.126,-8.730333333333334,2.0,1.0,3
1972-05-13,137.126,-8.730333333333334,2.0,1.0,3
1963-08-03,115.697,-8.287333333333335,8.0,1.0,3
1993-10-09,117.82,-7.971666666666667,7.0,1.0,3
1993-10-02,117.82,-7.971666666666667,7.0,1.0,3
1993-08-21,92.34566666666666,-5.272666666666667,5.666666666666667,1.0,3
1993-08-14,92.34566666666666,-5.272666666666667,5.666666666666667,1.0,3
1993-08-07,92.34566666666666,-5.272666666666667,5.666666666666667,1.0,3
1993-07-24,92.806,-6.303999999999999,3.0,1.0,3
1993-07-17,92.806,-6.303999999999999,3.0,1.0,3
1993-07-10,92.806,-6.303999999999999,3.0,1.0,3
1993-07-03,92.806,-6.303999999999999,3.0,1.0,3
1993-04-10,128.78766666666667,-7.877,5.333333333333333,1.0,3
1993-03-06,124.01333333333334,-8.548,7.333333333333333,1.0,3
1993-02-20,124.01333333333334,-8.548,7.333333333333333,1.0,3
1995-03-18,105.718,-6.794666666666667,8.0,0.6666666666666666,3
1988-02-06,105.68400000000001,-6.393666666666667,2.3333333333333335,1.0,3
1982-12-18,133.43,-8.334999999999999,9.0,0.6666666666666666,3
1985-05-25,125.64766666666667,-7.445666666666667,4.333333333333333,0.6666666666666666,3
1985-05-18,125.64766666666667,-7.445666666666667,4.333333333333333,0.6666666666666666,3
1969-09-27,141.34066666666666,-10.090000000000002,8.333333333333334,0.6666666666666666,3
1985-05-04,125.64766666666667,-7.445666666666667,4.333333333333333,0.6666666666666666,3
1985-04-27,125.64766666666667,-7.445666666666667,4.333333333333333,0.6666666666666666,3
1985-04-20,125.64766666666667,-7.445666666666667,4.333333333333333,0.6666666666666666,3
1967-11-11,124.69133333333333,-10.243,0.6666666666666666,1.0,3
1967-11-18,124.69133333333333,-10.243,0.6666666666666666,1.0,3
1967-11-25,124.69133333333333,-10.243,0.6666666666666666,1.0,3
1967-12-02,124.69133333333333,-10.243,0.6666666666666666,1.0,3
1984-09-29,131.213,-5.338,7.333333333333333,1.0,3
1984-09-22,131.213,-5.338,7.333333333333333,1.0,3
1997-09-27,100.07366666666667,-10.340666666666666,3.3333333333333335,0.6666666666666666,3
1997-10-04,100.07366666666667,-10.340666666666666,3.3333333333333335,0.6666666666666666,3
1997-10-11,100.07366666666667,-10.340666666666666,3.3333333333333335,0.6666666666666666,3
1969-10-11,170.90099999999998,-10.841666666666669,7.666666666666667,1.0,3
1969-10-04,141.34066666666666,-10.090000000000002,8.333333333333334,0.6666666666666666,3
1997-10-18,100.07366666666667,-10.340666666666666,3.3333333333333335,0.6666666666666666,3
1984-06-23,162.52166666666668,-7.552666666666667,5.333333333333333,1.0,3
