duration,tempo,rms_mean,spectral_centroid_mean,spectral_bandwidth_mean,spectral_rolloff_mean,zcr_mean,chroma_mean,chroma_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,num_segments,avg_segment_length,segment_length_std,num_structured_sections,structure_ratio,unique_sections,label_entropy,song,decade,lufs_x,rms_db,crest_db_x,lufs_y,crest_db_y,lufs,crest_db
168.76263038548754,166.70866935483872,0.06550755,2773.863935603163,2794.269840138536,5579.823662518487,0.0713082753276123,0.4526405,0.29528612,-229.56711,79.44865,145.57837,34.83487,-46.30767,25.317648,66.52884,22.39556,-12.945935,18.63854,24.288437,15.383458,-8.635162,11.011741,5.4477153,10.103784,7.782827,9.572422,-4.6263795,8.878491,-1.6738759,9.836445,-2.3624837,8.609061,5.0874968,8.898875,13,12.981740798883656,5.880462720818706,1,0.0769230769230769,1,0.2846492090877763,NA-Johnny Horton - North to Alaska (Official Audio).mp3.mp3,1960,-22.44911737832978,-23.030258,17.80146598815918,-22.44911737832978,17.80146598815918,-22.44911737832978,17.80146598815918
144.6138775510204,126.04801829268293,0.10588115,3241.04515867472,3500.4916354686516,6868.5663016715,0.0692809044362607,0.4704107,0.29774854,-202.01547,102.78537,118.56691,33.489796,-21.67627,25.744701,63.711613,21.995417,-6.3938513,16.888712,26.195942,14.8308115,-7.429139,12.026309,21.718306,11.045507,-8.731462,9.063326,3.5091083,9.292592,-1.632517,8.905747,-2.6535964,7.8571825,-3.3782754,8.484908,8,18.07673469387755,8.005725507065756,1,0.125,1,0.375,NA-Sweet Nothin's.mp3.mp3,1960,-18.045606681267735,-18.455719,17.972426414489746,-18.045606681267735,17.972426414489746,-18.045606681267735,17.972426414489746
175.54285714285714,87.5926906779661,0.09633226,1555.3472103611143,1874.3516620967575,2844.6969091257606,0.0411817652705674,0.3225993,0.30935517,-257.44128,71.8068,179.89769,33.943466,-34.358196,26.80561,17.084599,19.521233,9.113089,16.561787,1.8596293,10.706511,-3.7832909,9.302587,-3.8795173,9.551929,2.0878046,9.818417,0.8950647,8.893966,4.577136,9.438774,0.52194315,10.463386,-1.8677278,11.863786,6,29.257142857142856,15.964097371997612,1,0.1666666666666666,1,0.430827083453526,NA-Stranger on the Shore.mp3.mp3,1960,-19.276784707546422,-19.436111,17.02934503555298,-19.276784707546422,17.02934503555298,-19.276784707546426,17.02934503555298
165.14031746031745,92.28515625,0.117987454,1580.2458888575047,2237.950335211112,2922.2077967102373,0.0355064394771529,0.36189377,0.30371544,-221.19026,84.69271,178.8613,39.266396,-12.043921,23.046906,20.338976,13.12368,10.786973,18.503197,8.679809,10.588112,-13.200079,9.068698,-2.3257387,8.5171,-1.0744911,8.320503,-5.350089,9.675977,-7.7852445,7.675342,-3.0348854,8.211933,-2.76135,8.222161,8,20.64253968253968,10.976482968734787,1,0.125,1,0.375,NA-Henry Mancini & His Orchestra - Moon River (Official Audio).mp3.mp3,1960,-17.913958131864053,-17.669382,16.042633056640625,-17.913958131864053,16.042633056640625,-17.913958131864053,16.042633056640625
160.49632653061224,109.9567819148936,0.1455378,1934.542884420837,2113.032883846077,3522.8226859177216,0.0552105701853526,0.35967243,0.3036869,-177.08594,71.44645,184.04591,34.450047,-45.71979,25.576931,25.636988,16.259907,-1.6533283,19.171093,8.618667,14.700065,-9.490432,10.085525,2.1237333,10.487738,7.3480854,9.526398,-6.6226277,8.351925,-3.1872802,9.928867,-2.169222,8.547898,0.8918832,9.898506,9,17.832925170068027,9.409606295355266,1,0.1111111111111111,1,0.3522138890491458,The Platters - Smoke Gets In Your Eyes.mp3.mp3,1950,-15.581469953812515,-16.004946,15.270516872406006,-15.581469953812515,15.270516872406006,-15.581469953812517,15.270516872406006
153.90185941043083,83.35433467741936,0.07832198,2568.454633834825,3019.009813493835,5739.223172044722,0.0467464564711096,0.4235897,0.30946642,-244.44533,73.448784,143.62187,27.933681,-21.445457,23.921677,71.55479,20.837347,-13.872455,20.753075,19.946287,14.126536,-14.085136,12.46808,10.195039,10.341312,7.319533,11.505125,-3.7240815,10.459855,3.9928908,8.900416,-8.279026,9.584213,5.7035575,8.381315,7,21.985979915775832,10.037862958967953,1,0.1428571428571428,1,0.4010507031510862,Clyde McPhatter -- A Lover's Question.mp3,1950,-21.870233427976306,-21.462132,15.92328667640686,-21.870233427976306,15.92328667640686,-21.870233427976306,15.92328667640686
143.4180625,170.45454545454547,0.1350757,2048.7122085748197,3151.6860465220393,3940.6584672021418,0.0335430262717536,0.3727021,0.30132902,-198.95761,71.827835,164.95059,29.094248,2.644084,23.485193,38.494617,15.370992,-7.595438,14.475108,10.374895,9.593865,-15.614052,10.662284,13.087149,9.19077,-9.281135,8.847515,-4.110091,9.332262,-6.216025,7.87968,0.25871372,8.067496,-4.753523,7.5394416,8,17.927261904761906,12.415993333122206,2,0.25,1,0.5,The Teddy Bears - To know him is to love him  (HQ).mp3,1950,-16.924439679901294,-16.713089,17.002079486846924,-16.924439679901294,17.002079486846924,-16.924439679901294,17.002079486846924
145.12471655328798,99.38401442307692,0.09873293,1590.5209063242844,2463.375641657001,2834.397216972642,0.0304605319074474,0.3813489,0.3043729,-285.50763,82.28912,160.55782,39.64542,15.764418,28.823975,45.792168,19.171396,10.504635,20.63507,8.658801,14.208006,-2.0261946,14.429413,8.677196,11.303136,-5.470043,11.327115,-6.054438,10.652873,-9.389731,10.474029,-0.99595535,10.961464,-8.615957,9.722215,7,20.732102364755427,12.260408889443047,1,0.1428571428571428,1,0.4010507031510862,NA-The Fleetwoods - Mr. Blue (Official Audio) - Featured in Captain America： Brave New World.mp3.mp3,1950,-19.90190060884961,-19.322678,16.79628610610962,-19.90190060884961,16.79628610610962,-19.90190060884961,16.79628610610962
130.24072562358276,86.1328125,0.16950639,1733.682574126788,2105.878506057961,3219.3760523790556,0.0449624816856448,0.38270888,0.2975186,-175.45567,80.67326,177.10739,31.336905,-34.970078,34.564663,38.24385,17.867067,6.407896,23.21385,11.119315,16.324226,-7.1724176,12.074876,0.37068462,9.101597,0.29188478,8.8913355,-16.233295,10.691297,-1.2944889,8.540717,1.5419106,8.464226,-1.682569,9.157346,7,18.605817946226107,14.37449808741274,2,0.2857142857142857,1,0.5163871205878868,NA-It's Only Make Believe.mp3.mp3,1950,-14.32871464380526,-14.741812,14.421770572662354,-14.32871464380526,14.421770572662354,-14.32871464380526,14.421770572662354
157.01333333333332,86.1328125,0.14304005,3131.2963506980045,3169.7671100496823,6301.322128436922,0.0818790073359519,0.42429966,0.31075564,-140.83455,98.815285,127.37536,34.700768,-50.14077,21.134857,39.218143,22.086283,-11.298276,19.645374,35.111492,16.344854,-11.844497,12.336399,5.7749557,13.20165,-8.205563,10.258606,10.745261,9.310765,-6.537448,8.383847,-1.0823891,7.924631,-0.6397662,8.795764,7,22.43047619047619,12.588067099284595,1,0.1428571428571428,1,0.4010507031510862,NA-Rockin' Robin.mp3.mp3,1950,-15.072646888799438,-15.873581,15.175555944442747,-15.072646888799438,15.175555944442747,-15.072646888799438,15.175555944442749
151.44054421768706,101.33272058823528,0.20051081,2359.4840225714215,3392.4377987179514,5821.090856620113,0.0354186380078574,0.38444468,0.29352316,-163.4179,90.91805,139.85577,31.843172,7.4679475,20.07693,53.82562,16.090267,-17.162153,15.672643,29.53713,12.587472,-19.05934,11.089036,6.7323256,9.108044,-9.054218,9.802751,-7.239542,10.20192,-10.338992,8.050548,1.4919354,8.247648,-0.32990167,7.4220886,5,30.28810884353741,17.2638424941889,1,0.2,1,0.4643856189774724,NA-Donna.mp3.mp3,1950,-13.701794438128832,-13.177763,12.974923849105837,-13.701794438128832,12.974923849105837,-13.701794438128832,12.974923849105835
184.36643990929704,84.72079918032787,0.09766327,2268.5910836206453,2637.020834686238,4503.404827801303,0.0538606410077293,0.3743117,0.3120807,-206.47092,89.24236,152.97859,32.550915,-35.643898,31.832802,41.678402,16.929804,-5.7991176,18.444103,19.320742,11.94118,-8.860954,12.105095,6.3676524,8.662126,1.8662491,7.5642896,-7.524031,7.8730426,9.491523,7.799971,-5.6977973,8.009772,5.276077,6.8708096,15,12.291095993953135,5.598161506907542,1,0.0666666666666666,1,0.2604593730405679,Mack the Knife.mp3,1950,-18.78449814731447,-19.121777,15.979197025299072,-18.78449814731447,15.979197025299072,-18.78449814731447,15.979197025299072
158.53278911564627,69.83741554054055,0.110419616,2059.4155258630617,2304.777245953751,3934.0192287337513,0.0544859297761808,0.420438,0.2959974,-203.59085,69.919945,170.53973,33.721085,-38.850994,18.703335,40.345806,18.600407,3.170101,15.311193,7.6507335,13.464195,-7.8075614,9.608991,-6.5769224,9.55558,3.5374799,8.891841,-5.7498064,9.139835,-4.261927,8.702358,-5.5955186,8.614512,-0.33411255,8.548579,7,22.64754130223518,14.480140246832796,2,0.2857142857142857,1,0.5163871205878868,It's All In The Game.mp3,1950,-18.88687448826455,-18.431587,16.8130624294281,-18.88687448826455,16.8130624294281,-18.88687448826455,16.8130624294281
144.93895691609978,120.18531976744184,0.11485869,2094.3354706029745,2547.778408008846,4727.547912964307,0.0460216713180817,0.52179676,0.27743074,-207.18474,68.84298,150.86752,27.69675,-31.435162,25.50149,65.59252,15.488164,3.1220722,14.93067,9.985841,10.152349,19.06101,9.015174,3.9258687,8.922633,15.410713,8.3382015,-0.020193176,8.214722,-2.5071876,8.365733,-1.2303329,7.2774925,-4.099542,8.51727,9,16.104328546233308,6.682392149935307,1,0.1111111111111111,1,0.3522138890491458,NA-Primrose Lane  ~ Jerry Wallace (1959).mp3.mp3,1950,-18.84081681461584,-17.941523,15.196425914764404,-18.84081681461584,15.196425914764404,-18.840816814615838,15.196425914764404
183.99492063492065,129.19921875,0.09311829,1855.9550481650504,2589.9432200170013,3692.579539102427,0.0357327046954855,0.473546,0.30074114,-261.04703,100.286575,146.46321,34.780613,6.9955697,28.303783,28.620035,18.545557,9.136065,20.530022,27.635334,16.487614,-1.9407792,16.20665,7.3247375,10.607428,8.301441,12.571305,-3.6656837,9.401984,-6.9169064,10.32511,-1.874228,10.44979,2.1763945,9.216626,9,20.44388007054674,11.029731626579643,1,0.1111111111111111,1,0.3522138890491458,NA-Tom Dooley.mp3.mp3,1950,-18.98599448315754,-19.051931,19.194828271865845,-18.98599448315754,19.194828271865845,-18.98599448315754,19.194828271865845
174.05678004535147,114.84375,0.1682428,2563.4641305624104,3121.9210224447856,5614.434073140382,0.0530972396493363,0.34557268,0.30388674,-152.05457,86.39425,143.90128,38.999035,-9.706018,20.165884,28.333776,18.938366,-21.272827,22.826563,9.446365,17.687723,-20.581491,15.275639,6.277814,12.071208,-8.824146,12.955438,-1.6744679,8.487337,-5.0613246,8.977855,-4.9890666,13.102309,0.6807963,9.013652,6,29.009463340891912,15.686442349089596,1,0.1666666666666666,1,0.430827083453526,NA-The Crests - Sixteen Candles.mp3.mp3,1950,-14.109712562749724,-14.226899,14.548187255859377,-14.109712562749724,14.548187255859377,-14.109712562749724,14.548187255859375
157.70993197278912,64.599609375,0.12762873,2325.5376839558508,2106.406836224538,4455.17772215449,0.0686935340564041,0.40159562,0.30585346,-176.25311,78.42546,171.87843,35.887608,-59.422966,23.166624,36.404705,18.779663,-6.8920755,17.043978,1.3870761,14.802846,7.1792436,11.450596,-3.9083393,10.80903,5.6101894,10.041052,-7.801439,9.692382,2.5225537,8.791413,-0.9207875,8.492495,5.475773,8.503151,11,14.33726654298083,6.130230849674131,1,0.0909090909090909,1,0.3144937835124816,NA-Lloyd Price - Personality (1959).mp3.mp3,1950,-17.047595779359934,-17.155287,15.877715349197388,-17.047595779359934,15.877715349197388,-17.047595779359934,15.877715349197388
204.358820861678,198.76802884615384,0.1926587,2744.6754153077472,2998.1159108743745,5871.810785315358,0.0636314544218315,0.4506235,0.29405326,-118.41153,83.45638,144.27397,30.87294,-34.841824,25.010897,63.917698,15.575545,-17.440298,15.585978,15.036704,10.987627,-11.098864,11.518996,3.3486123,8.580217,-9.783581,8.932545,-2.8654716,7.4183135,-5.3080435,6.7594404,-5.0966606,6.9465065,0.24994095,6.7165284,14,14.597058632977,7.027006585440536,2,0.1428571428571428,1,0.4010507031510862,"NA-Topsy, Pt. 2 - Cozy Cole (1958).mp3.mp3",1950,-13.55912746796742,-13.622076,13.489129543304443,-13.55912746796742,13.489129543304443,-13.55912746796742,13.489129543304443
136.20825396825396,143.5546875,0.11241739,2751.05958114755,2909.8365463390837,5486.630057849655,0.0705868330776442,0.45325175,0.30305377,-165.35045,104.50955,140.10677,36.922817,-47.09091,17.023184,39.903694,17.425745,-12.731746,19.494682,19.633284,12.112251,-8.725879,10.034199,11.783843,9.214702,-5.3471894,8.854302,0.6833031,9.988926,2.6664479,7.804937,6.845883,6.952617,-1.1961223,6.750855,8,17.026031746031745,11.037442166122457,1,0.125,1,0.375,NA-Bird Dog.mp3.mp3,1950,-16.856868082539705,-17.690052,16.178442239761353,-16.856868082539705,16.178442239761353,-16.856868082539705,16.178442239761353
163.70068027210883,135.99917763157896,0.25115937,2433.5459773652433,2506.7687685241835,4725.451576184756,0.0650530796796326,0.3634214,0.31116802,-121.29724,99.31526,148.43378,43.2779,-48.79476,27.832254,37.978176,21.504929,-13.224736,19.580944,6.597769,14.563475,-6.4712763,12.257565,3.3740149,10.949912,6.4549155,11.698943,1.0779095,8.529418,-0.5027903,10.68431,6.313467,8.880787,4.7926927,9.306218,10,16.370068027210884,7.973862251434879,1,0.1,1,0.3321928094887362,NA-Lonely Teardrops.mp3.mp3,1950,-10.05208770272159,-10.88849,11.250507831573486,-10.05208770272159,11.250507831573486,-10.05208770272159,11.250507831573486
175.07845804988662,143.5546875,0.17446586,4542.881980261792,2702.6979046388915,7252.524453886513,0.1640379580473775,0.5099796,0.29859716,-165.86298,174.1582,122.511154,64.5567,-46.933533,30.094988,39.722893,24.066774,-11.374116,14.190899,12.372136,12.064218,-6.8980184,9.096334,4.7785115,8.998018,-3.9040515,8.108668,-4.470859,7.348237,5.455746,9.522819,-6.647698,8.9958935,3.314795,7.680347,9,19.453162005542957,14.119912429170713,1,0.1111111111111111,1,0.3522138890491458,Lloy Price - Stagger Lee.mp3.mp3,1950,-11.990441405623526,-13.5454445,15.07417917251587,-11.990441405623526,15.07417917251587,-11.990441405623526,15.07417917251587
130.1014058956916,126.04801829268293,0.0771453,2215.330091036698,2361.2289737742863,4423.654283455653,0.0529611096859105,0.4356986,0.3101734,-247.03935,90.72056,150.07166,38.160973,-46.498928,32.329315,50.15342,22.19284,-0.6335841,21.146402,8.025245,15.781758,3.9468405,12.252544,2.653792,11.8948555,9.716586,10.446638,-9.220678,10.518762,-0.2491342,10.6521845,0.30857196,11.162179,-1.4828966,8.522989,7,18.585915127955943,15.48125494472268,2,0.2857142857142857,1,0.5163871205878868,NA-My Heart Is an Open Book.mp3.mp3,1950,-20.5518769256924,-20.892265,19.12848711013794,-20.5518769256924,19.12848711013794,-20.5518769256924,19.12848711013794
146.77333333333334,170.45454545454547,0.27708346,1945.1326557181144,2178.131302692921,3566.2367833006324,0.0465298215972676,0.43814072,0.3001378,-127.66578,92.628174,178.64885,46.821598,-50.341164,29.983051,32.79794,18.608988,0.3337345,15.32704,21.661314,15.352398,0.98818743,10.863252,-0.2682263,10.10151,10.713533,10.858475,-8.348968,8.599515,3.2245166,8.456947,-3.9643266,7.5842695,1.8088672,8.3572645,7,20.96761904761905,15.491078739311494,2,0.2857142857142857,1,0.5163871205878868,The Big Bopper - Chantilly Lace HQ.mp3,1950,-10.333976050752549,-10.61607,12.577444314956663,-10.333976050752549,12.577444314956663,-10.333976050752549,12.577444314956665
150.88326530612244,178.20581896551724,0.13024622,2195.9247018881474,2277.163999586172,4164.75707885714,0.0585803003818188,0.44702026,0.29314315,-162.56287,91.028496,165.04254,37.316452,-59.094215,22.287464,44.01424,19.200108,-1.7748845,15.520362,13.609107,12.389832,-7.1693954,10.192396,1.7478524,7.751489,-1.4638087,7.70418,-7.7256303,6.873541,-0.9259407,7.6737957,-3.1732414,6.956637,-0.18480687,6.5918894,12,12.57360544217687,4.668967453352923,1,0.0833333333333333,1,0.2987468750600963,Johnny Horton  Battle Of New Orleans (HQ Stereo) (1959).mp3.mp3,1950,-16.131987915746244,-16.84751,15.919079780578612,-16.131987915746244,15.919079780578612,-16.131987915746244,15.919079780578613
184.50575963718825,117.45383522727272,0.21378405,2802.7006985440917,3263.492771889863,6072.034043953116,0.0544966792082206,0.46221012,0.30564448,-132.67218,93.53451,131.5767,35.264847,-9.851646,27.029243,34.384518,23.282524,-4.001192,21.546595,25.521433,14.002114,-8.102831,14.017506,11.991124,11.584308,-4.579125,10.049896,10.295438,10.872018,-0.07430305,10.08046,12.594248,9.335731,0.78044075,7.707941,10,18.450575963718823,7.825008960433576,1,0.1,1,0.3321928094887362,NA-Timbaland- Apologize (ft.One Republic).mp3.mp3,2000,-13.279073547281849,-11.933926,15.399264097213743,-13.279073547281849,15.399264097213743,-13.279073547281847,15.399264097213745
242.6485260770975,99.38401442307692,0.26864132,2855.5493314584014,2987.00432394466,5840.424690449171,0.0707004430858571,0.52299917,0.2762451,-72.012215,89.27533,143.22647,29.148258,-48.29626,19.832304,55.301308,15.688882,-2.6032355,23.723715,29.13702,13.789637,-10.838281,10.872542,14.285045,9.335319,0.52261823,9.211628,5.718317,8.647625,-0.46612453,8.96027,2.7201946,7.3826947,2.4183896,7.225585,9,26.96094734189972,15.38403898659131,1,0.1111111111111111,1,0.3522138890491458,NA-Kryptonite.mp3.mp3,2000,-10.97103436417375,-10.899609,13.84751558303833,-10.97103436417375,13.84751558303833,-10.97103436417375,13.84751558303833
188.5228117913832,132.51201923076923,0.23643033,2794.9050937010234,3125.271916310233,5907.628111360959,0.0590435436583995,0.48807722,0.29317915,-106.169365,89.731285,136.96207,30.15463,-33.75767,33.473804,40.502262,21.82777,-4.91093,19.024658,33.194702,14.52102,-10.947492,12.151721,21.655233,11.961248,-1.3139806,9.89601,6.3626866,10.616733,4.0100765,9.553337,2.5587068,8.130515,-0.31359518,6.9319115,12,15.710234315948602,8.509643255771685,2,0.1666666666666666,1,0.430827083453526,NA-Since U Been Gone - Kelly Clarkson.mp3.mp3,2000,-12.174283622026207,-11.817516,12.249925136566162,-12.174283622026207,12.249925136566162,-12.174283622026207,12.249925136566162
224.16544217687076,86.1328125,0.25407812,2951.210695504489,3118.528431745315,6198.276035159284,0.0709943842978015,0.49475235,0.28802484,-81.62361,100.92636,134.15323,31.757584,-42.31509,26.408678,43.372105,21.39351,-7.687961,23.481096,37.91565,14.89108,-8.71297,12.023325,13.079587,13.225351,-2.3642533,9.797365,6.262995,10.336215,-1.1673625,9.091324,5.584812,8.843996,2.5765967,8.4965725,9,24.90727135298564,11.612949098119676,1,0.1111111111111111,1,0.3522138890491458,NA-How You Remind Me.mp3.mp3,2000,-11.028323480525115,-11.275251,12.411811351776125,-11.028323480525115,12.411811351776125,-11.028323480525117,12.411811351776123
242.04480725623583,120.18531976744184,0.21988434,3043.8846150551976,3378.8596085314744,6515.351949864951,0.0628611815164996,0.4353093,0.308245,-111.298,81.46652,128.37477,34.40598,-30.705526,21.74855,41.485912,19.135172,-12.057987,15.549516,22.330135,17.052504,-12.075691,13.097631,20.516718,11.799316,-5.4726987,11.8150425,5.2938523,13.123262,1.4614376,10.696965,8.757456,11.299755,-3.1337762,9.307162,13,18.618831327402756,8.654409981000855,1,0.0769230769230769,1,0.2846492090877763,NA-Lady Gaga - Just Dance (Audio).mp3.mp3,2000,-13.160893196026633,-12.267025,14.845843315124512,-13.160893196026633,14.845843315124512,-13.160893196026633,14.845843315124512
254.3978231292517,112.34714673913044,0.19236323,3333.9482543862546,3732.871266012293,7568.557802624298,0.0680412891676744,0.3936501,0.30777773,-130.84538,93.50193,120.2702,26.880745,-13.916982,23.419834,53.556828,17.343721,-16.605165,17.167559,29.167286,13.921771,-16.980255,15.275907,20.257381,12.75321,-6.2400446,11.017359,10.303,10.33437,2.1359236,10.13109,1.676098,10.486729,-1.514062,8.311437,11,23.12707482993197,12.713112644035617,1,0.0909090909090909,1,0.3144937835124816,NA-Fergie - Big Girls Don't Cry (Personal) (Radio Edit).mp3.mp3,2000,-13.207057413762554,-13.274737,15.235633850097656,-13.207057413762554,15.235633850097656,-13.207057413762554,15.235633850097656
218.3604535147392,126.04801829268293,0.07562679,2814.746764145852,3299.084639270313,6240.396450938547,0.0601559955922032,0.52288246,0.26868188,-209.03104,103.508316,146.9734,32.927853,-28.851986,25.442081,45.814262,19.919153,-6.7578487,22.176426,35.855732,14.74586,-15.818029,13.482529,17.570168,10.2417345,-5.567761,11.225336,8.164636,9.159347,1.1378056,6.9943085,1.2820504,7.7646356,0.51355225,6.7935014,9,24.26227261274881,13.670734772446316,1,0.1111111111111111,1,0.3522138890491458,Lifehouse - Hanging By A Moment.mp3,2000,-22.081816844984058,-21.850872,16.316063404083252,-22.081816844984058,16.316063404083252,-22.081816844984054,16.316063404083252
241.02312925170068,139.6748310810811,0.093114674,2044.6131088348325,2386.0141329940607,4212.095124741853,0.0491758087203771,0.39785093,0.2899902,-204.44307,72.175316,171.45753,26.7231,-44.025806,16.690346,44.3898,18.647919,-7.513371,16.059505,17.713339,13.157487,-2.1906319,9.1477995,-0.36733067,9.795204,0.9763352,9.070607,-4.7872744,9.71566,2.8325474,12.011185,-5.3959017,7.799839,8.434745,9.16003,14,17.215937803692906,7.983640944645609,1,0.0714285714285714,1,0.2719539230041146,NA-Coldplay - Viva la Vida (Audio).mp3.mp3,2000,-20.072544030804337,-19.843103,13.885047435760498,-20.072544030804337,13.885047435760498,-20.072544030804334,13.885047435760498
260.017052154195,156.60511363636363,0.11238054,2959.4383140127957,3384.1388182009932,6548.544441376775,0.0601789363182011,0.47251034,0.28426307,-160.89444,70.53544,141.06647,29.42214,-28.25563,15.956124,44.004364,19.535172,-13.295557,16.193832,32.42086,13.736862,-13.12252,11.450707,11.723448,10.917159,-6.532606,9.298578,9.05068,9.129378,-3.5582278,7.839333,5.169953,8.547083,5.201911,7.607808,18,14.445391786344167,7.286092597691575,1,0.0555555555555555,1,0.2316625000801284,NA-Train - Drops Of Jupiter (Tell Me) - Remastered.mp3.mp3,2000,-18.96132955819777,-18.435204,16.26591205596924,-18.96132955819777,16.26591205596924,-18.96132955819777,16.26591205596924
198.11265306122448,147.65625,0.15532218,3163.2116594557656,3407.7137288112754,6961.874476381666,0.079179618828743,0.38635108,0.29487914,-125.964355,90.08228,139.08765,26.681454,-34.802094,25.990824,52.466545,15.986873,-22.575281,18.948212,33.845863,12.408827,-20.116327,14.082897,17.229055,10.289454,-6.880835,9.043416,4.4636216,9.412606,0.95477134,8.420911,-1.9400731,9.284277,1.0934254,7.2225566,11,18.010241187384043,9.254438498017556,1,0.0909090909090909,1,0.3144937835124816,Carrie Underwood - Before He Cheats (Official Video).mp3,2000,-14.949062752420462,-15.521908,14.162369966506958,-14.949062752420462,14.162369966506958,-14.949062752420462,14.162369966506958
208.65451247165532,101.33272058823528,0.21698835,3319.3741024045785,3935.647989038317,7881.010969579369,0.0660586419994575,0.41626778,0.28956586,-102.821,97.915245,132.15813,28.436432,-16.265364,19.969423,48.75009,16.994415,-18.680132,14.988418,35.32073,12.384284,-21.624928,12.449146,22.831411,10.343164,-8.929548,9.085787,13.98366,8.707519,-7.0458503,8.834276,6.131412,8.560445,-1.6911979,7.1155257,10,20.86545124716553,14.983447211563137,1,0.1,1,0.3321928094887362,NA-The Way You Love Me (2007 Remaster).mp3.mp3,2000,-12.876461957959004,-12.703971,13.280283212661743,-12.876461957959004,13.280283212661743,-12.876461957959004,13.280283212661743
250.45043083900228,105.46875,0.2722987,3949.2331071739927,3689.448810426352,8076.634061619994,0.0946180329216497,0.4537065,0.307115,-105.12819,70.90782,91.99026,36.5338,-42.6407,24.867872,46.34121,23.21593,-34.021202,21.46077,31.003239,17.005812,-18.670296,14.41865,10.212464,14.435001,-7.757468,11.59785,9.441003,12.383912,-1.7594541,12.162611,9.492016,12.030131,7.2299085,11.930688,12,20.870869236583523,10.815705297684278,1,0.0833333333333333,1,0.2987468750600963,NA-Usher - Yeah (ft. Ludacris & Lil' Jon).mp3.mp3,2000,-12.07447358076713,-10.539909,11.913602352142334,-12.07447358076713,11.913602352142334,-12.07447358076713,11.913602352142334
264.21986394557825,123.046875,0.27225947,2291.038631671814,2823.181354578777,4728.627636405516,0.0489625584246891,0.37747988,0.29688954,-108.03495,97.12447,158.37936,36.643288,-19.924904,26.552748,36.86428,23.24639,-4.9545426,18.753506,23.790747,14.0271015,-12.259023,11.609941,5.1890664,12.851921,-9.374599,10.04735,2.391464,10.431099,-4.818438,8.124627,2.0060174,8.6868725,-0.52263534,8.017855,13,20.324604918890635,12.399727998725323,2,0.1538461538461538,1,0.4154522643293988,NA-How To Save A Life.mp3.mp3,2000,-10.776029801740174,-10.514179,11.577242612838743,-10.776029801740174,11.577242612838743,-10.776029801740174,11.577242612838745
234.05714285714285,120.18531976744184,0.21272075,3063.4625631315826,3449.8619424407384,6513.740008168617,0.0704718374507092,0.39541513,0.28900567,-100.30508,94.770424,139.90642,27.378502,-25.23825,26.247679,44.210854,25.717543,-15.38816,15.188082,23.971996,13.347707,-19.242054,12.451984,21.949013,12.959415,-14.522106,9.663734,11.239374,10.5438385,0.041471306,11.022488,3.127059,10.732767,-2.3564525,8.029705,12,19.504761904761903,10.238622154890775,1,0.0833333333333333,1,0.2987468750600963,NA-Taylor Swift - Love Story (Audio).mp3.mp3,2000,-12.3287291931411,-12.787916,14.839975833892822,-12.3287291931411,14.839975833892822,-12.3287291931411,14.839975833892822
242.9968253968254,151.99908088235293,0.18275924,2265.1733197118315,2959.1816151512276,4722.6241271544,0.0421940692035736,0.40016708,0.31017476,-178.21432,90.62385,137.97957,37.51928,0.40901503,29.485493,41.466427,24.654293,-3.7738626,20.849527,16.941656,16.602285,-10.714756,14.428856,7.61505,13.2040615,-0.8716943,12.185711,-0.4042224,12.364655,-1.6019793,10.018453,0.9995286,10.0893545,-0.23314379,9.507579,14,17.35691609977324,10.253259021217412,2,0.1428571428571428,1,0.4010507031510862,Jason Mraz - I'm Yours (Lyrics).mp3,2000,-14.241413209899749,-13.635469,13.970413208007812,-14.241413209899749,13.970413208007812,-14.241413209899749,13.970413208007812
195.6048979591837,139.6748310810811,0.16833866,2703.129655665802,3278.2734609912977,5922.346545394942,0.0569759216978752,0.3974688,0.29999846,-140.79648,92.34767,145.53062,30.678957,-23.320917,21.473015,34.771152,17.905048,-18.39846,16.723782,31.421549,14.26052,-16.92754,11.101402,10.786267,10.708595,-9.420625,11.839784,8.510268,9.196966,1.5340521,8.569392,-0.21528298,8.990815,0.44274184,8.495774,13,15.046530612244895,7.789476865790021,1,0.0769230769230769,1,0.2846492090877763,Lifehouse - You And Me (Lyrics).mp3,2000,-14.394060730564162,-14.50328,14.378708600997925,-14.394060730564162,14.378708600997925,-14.394060730564162,14.378708600997925
